dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,tema,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,assuntoGeral,local,arquivamento,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,acompanhamento,autoresEstruturados,regime,linksOrigem,norma,legislacaoCitada,linkLegislacao.url,linkLegislacao.rotulo,proposicaoLei.descricao,observacao
Remissivo,PROJETO DE LEI,PL,441,1967,GOVERNADOR DO ESTADO,"CRIA COLÉGIO NORMAL OFICIAL ANEXO AO GINÁSIO ESTADUAL DE
CONQUISTA.",NA,"CRIAÇÃO, ESTABELECIMENTO DE ENSINO, ENSINO MÉDIO, MUNICÍPIO, CONQUISTA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-12-01,000150849,PL. 441 1967 - PROJETO DE LEI,,ESTABELECIMENTO DE ENSINO,NA,NA,20130401,0937,vitoria,1967-11-29,"list(passo = 1, data = ""1967-11-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 21 3 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 27 3 1968\nCOMISSÕES:\nJUSTIÇA, EDUCAÇÃO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. DELSON SCARANO\nPUBLICAÇÃO: 20 3 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ HONÓRIO\nPUBLICAÇÃO: 28 3 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 5 4 1968."")",list(),list(),N,NULL,NA,"list(descricao = ""MSG 142 1967"")",LEI 4707 1968 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4707/1968,LEI 4707 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,440,1967,GOVERNADOR DO ESTADO,"CRIA COLÉGIO NORMAL OFICIAL ANEXO AO GINÁSIO ESTADUAL DE
CONCEIÇÃO DAS ALAGOAS.",NA,"CRIAÇÃO, ESTABELECIMENTO DE ENSINO, ENSINO MÉDIO, MUNICÍPIO, CONCEIÇÃO
DAS ALAGOAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-12-01,000150850,PL. 440 1967 - PROJETO DE LEI,,ESTABELECIMENTO DE ENSINO,NA,NA,20130401,0936,vitoria,1967-11-29,"list(passo = 1, data = ""1967-11-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 21 3 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 22 3 1968\nCOMISSÕES:\nJUSTIÇA, EDUCAÇÃO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOSÉ MARCUS CHERÉM\nPUBLICAÇÃO: 20 3 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ HONÓRIO\nPUBLICAÇÃO: 28 3 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 5 4 1968."")",list(),list(),N,NULL,NA,"list(descricao = ""MSG 141 1967"")",LEI 4706 1968 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4706/1968,LEI 4706 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,439,1967,GOVERNADOR DO ESTADO,CRIA GINÁSIO ESTADUAL NA CIDADE DE PIRAJUBA.,NA,"CRIAÇÃO, ESTABELECIMENTO DE ENSINO, ENSINO MÉDIO, MUNICÍPIO, PIRAJUBA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-12-01,000150851,PL. 439 1967 - PROJETO DE LEI,,ESTABELECIMENTO DE ENSINO,NA,NA,20130401,0935,vitoria,1967-11-29,"list(passo = 1, data = ""1967-11-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 20 3 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 22 3 1968\nCOMISSÕES:\nJUSTIÇA, EDUCAÇÃO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: NÃO CONSTA\nPUBLICAÇÃO: PERDEU PRAZO\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ HONÓRIO\nPUBLICAÇÃO: 28 3 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 5 4 1968."")",list(),list(),N,NULL,NA,"list(descricao = ""MSG 140 1967"")",LEI 4708 1968 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4708/1968,LEI 4708 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,438,1967,DEPUTADO MARTINS SILVEIRA                  ARENA,"DÁ A DENOMINAÇÃO DE FÓRUM DESEMBARGADOR FRANCISCO BIANCO AO FÓRUM DA
COMARCA DE BICAS.",NA,"DENOMINAÇÃO, FÓRUM, COMARCA DE BICAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-11-30,000150852,PL. 438 1967 - PROJETO DE LEI,747,PRÓPRIO PÚBLICO,NA,NA,20120403,1033,rosanacf,1967-11-28,"list(passo = 1, data = ""1967-11-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 22 4 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 4 1968\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 30 3 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 30 4 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 11 5 1968."")",list(),list(),N,"list(id = 747, nome = ""DEPUTADO MARTINS SILVEIRA"", partido = ""ARENA"")",NA,NULL,LEI 4753 1968 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4753/1968,LEI 4753 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,437,1967,DEPUTADO MÁRIO ASSAD                       ARENA,"MODIFICA A REDAÇÃO DOS PARÁGRAFOS PRIMEIRO E SEGUNDO DO ART. 2 DA LEI
3442, DE 11 10 1965, QUE DISPÕE SOBRE A CRIAÇÃO DA FACULDADE DE
FILOSOFIA, CIÊNCIAS E LETRAS, DE MANHUMIRIM (SUBSTITUI O CONSELHO DE
ADMINISTRAÇÃO DA FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DE MANHUMIRIM
POR UM CONSELHO CURADOR).","ADMINISTRAÇÃO PÚBLICA
EDUCAÇÃO","ALTERAÇÃO, LEI ESTADUAL, CRIAÇÃO, FACULDADE, FILOSOFIA, CIÊNCIAS,
LETRAS, MUNICÍPIO, MANHUMIRIM.
ALTERAÇÃO, DISPOSITIVOS, CONSELHO DE ADMINISTRAÇÃO, TRANSFORMAÇÃO,
CONSELHO CURADOR, FUNDAÇÃO, ENSINO SUPERIOR, MUNICÍPIO, MANHUMIRIM.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-11-29,000150853,PL. 437 1967 - PROJETO DE LEI,868,"FUNDAÇÃO PÚBLICA
EDUCAÇÃO",NA,NA,20131022,1736,rosanacf,1967-11-27,"list(passo = 1, data = ""1967-11-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1967\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 30 4 1968\nTERCEIRA DISCUSSÃO:\nAPROVAÇÃO: 20 5 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 27 5 1968\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ RAIMUNDO\nPUBLICAÇÃO: 26 4 1968\nEDUCAÇÃO\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 26 4 1968\nEDUCAÇÃO\nTERCEIRA DISCUSSÃO\nRELATORA: DEP. MARIA PENA\nPUBLICAÇÃO: 11 5 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 24 5 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 4 6 1968."")",list(),list(),N,"list(id = 868, nome = ""DEPUTADO MÁRIO ASSAD"", partido = ""ARENA"")",NA,NULL,LEI 4798 1968 - LEI ORDINÁRIA,LEI 3442 1965 - LEI ORDINÁRIA,/legislacao/mineira/LEI/4798/1968,LEI 4798 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,436,1967,DEPUTADO NAVARRO VIEIRA                    ARENA,"DECLARA DE UTILIDADE PÚBLICA O EDUCANDÁRIO SANTO ANTÔNIO (ORFANATO
SANTO ANTÔNIO), DE BELO HORIZONTE.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1967-11-28,000150855,PL. 436 1967 - PROJETO DE LEI,342,UTILIDADE PÚBLICA,ARQUIVO,19710131,20120305,1529,rosanacf,1967-11-24,"list(passo = 1, data = ""1967-11-24"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 342, nome = ""DEPUTADO NAVARRO VIEIRA"", partido = ""ARENA"")",NA,NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,434,1967,DEPUTADO MÁRIO ASSAD                       ARENA,"AUTORIZA O PODER EXECUTIVO A FIRMAR, ATRAVÉS DO BANCO DE DESENVOLVIMENTO
DE MINAS GERAIS, CONVÊNIOS DE COOPERAÇÃO TÉCNICA COM MUNICÍPIOS.","MUNICÍPIOS E DESENVOLVIMENTO REGIONAL
FINANÇAS PÚBLICAS","AUTORIZAÇÃO, EXECUTIVO, BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S/A
(BDMG), ASSINATURA, CONVÊNIO, MUNICÍPIOS, COOPERAÇÃO TÉCNICA.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1967-11-28,000150856,PL. 434 1967 - PROJETO DE LEI,868,"CONVÊNIO
MUNICÍPIOS E DESENVOLVIMENTO REGIONAL",ARQUIVO,19710131,20160613,1641,malves,1967-11-24,"list(passo = 1, data = ""1967-11-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 868, nome = ""DEPUTADO MÁRIO ASSAD"", partido = ""ARENA"")",NA,NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,433,1967,DEPUTADO LÚCIO DE SOUZA CRUZ               ARENA,"MODIFICA A LEI 4337, DE 30 DE DEZEMBRO DE 1966. (ALTERA LEGISLAÇÃO SOBRE
INVENTÁRIO OU ARROLAMENTO DE IMÓVEL).",FINANÇAS PÚBLICAS,"ALTERAÇÃO, LEI ESTADUAL, IMPOSTO ESTADUAL, TAXA ESTADUAL, CONTRIBUIÇÃO
DE MELHORIA.
ALTERAÇÃO, DISPOSITIVOS, INVENTÁRIO, ARROLAMENTO, IMÓVEL.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-11-28,000150857,PL. 433 1967 - PROJETO DE LEI,323,TRIBUTOS,NA,NA,20131022,1737,rosanacf,1967-11-24,"list(passo = 1, data = ""1967-11-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1967\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 18 4 1968\nTERCEIRA DISCUSSÃO:\nAPROVAÇÃO: 30 4 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 16 5 1968\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. AGOSTINHO CAMPOS NETO\nPUBLICAÇÃO: 3 4 1968\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARCUS CHERÉM\nPUBLICAÇÃO: 3 4 1968\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO FERRAZ\nPUBLICAÇÃO: 26 4 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ALMEIDA PEIXOTO\nPUBLICAÇÃO: 8 5 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 30 5 1968."")",list(),list(),N,"list(id = 323, nome = ""DEPUTADO LÚCIO DE SOUZA CRUZ"", partido = ""ARENA"")",NA,NULL,LEI 4782 1968 - LEI ORDINÁRIA,LEI 4337 1966 - LEI ORDINÁRIA,/legislacao/mineira/LEI/4782/1968,LEI 4782 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,432,1967,COMISSÃO CONSTITUIÇÃO E JUSTIÇA,"CONSTITUI UMA COMISSÃO PARLAMENTAR DE INQUÉRITO, DESTINADA A APURAR
DENÚNCIAS RELATIVAS ÚLTIMA EMISSÃO DE LETRAS DO TESOURO, PELO GOVERNO
DO ESTADO.",FINANÇAS PÚBLICAS,"CRIAÇÃO, COMISSÃO PARLAMENTAR DE INQUÉRITO (CPI), OBJETIVO, APURAÇÃO,
IRREGULARIDADE, EMISSÃO, LETRA DO TESOURO DO ESTADO.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1967-11-28,000150858,PL. 432 1967 - PROJETO DE LEI,,"COMISSÃO PARLAMENTAR DE INQUÉRITO (CPI)
FINANÇAS PÚBLICAS",ARQUIVO,19710131,20170125,1102,malves,1967-11-24,"list(passo = 1, data = ""1967-11-24"", local = ""PLENÁRIO"", historico = ""PLENÁRIO\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1967\nCOMISSÕES:\nJUSTIÇA\nRELATOR: DEP. JOSÉ RAIMUNDO\nPUBLICAÇÃO: 18 4 1968\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,NULL,NA,"list(descricao = ""RQN 425 1967"")",NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,431,1967,GOVERNADOR DO ESTADO,AUTORIZA A INSTITUIÇÃO DA FACULDADE DE AGRONOMIA DE BRASÓPOLIS.,"ADMINISTRAÇÃO PÚBLICA
EDUCAÇÃO","AUTORIZAÇÃO, EXECUTIVO, CRIAÇÃO, ESTABELECIMENTO DE ENSINO, ENSINO
SUPERIOR, AGRONOMIA, MUNICÍPIO, BRAZÓPOLIS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-11-28,000150859,PL. 431 1967 - PROJETO DE LEI,,ESTABELECIMENTO DE ENSINO,NA,NA,20131022,1738,rosanacf,1967-11-24,"list(passo = 1, data = ""1967-11-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 13 3 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 22 3 1968\nCOMISSÕES:\nJUSTIÇA, EDUCAÇÃO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 2 12 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ HONÓRIO\nPUBLICAÇÃO: 28 3 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 9 4 1968."")",list(),list(),N,NULL,NA,"list(descricao = ""MSG 138 1967"")",LEI 4709 1968 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4709/1968,LEI 4709 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,429,1967,DEPUTADO CÍCERO DUMONT                     ARENA,"INSTITUI, NO ESTADO DE MINAS GERAIS, A SEMANA DA CIÊNCIA E
TECNOLOGIA.","CIÊNCIA, TECNOLOGIA E INOVAÇÃO","CRIAÇÃO, DATA, CIÊNCIA E TECNOLOGIA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-11-24,000150860,PL. 429 1967 - PROJETO DE LEI,351,"CALENDÁRIO
CIÊNCIA E TECNOLOGIA",NA,NA,20150827,1216,m17461,1967-11-22,"list(passo = 1, data = ""1967-11-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 15 3 1968\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 17 5 1968\nTERCEIRA DISCUSSÃO:\nAPROVAÇÃO: 27 5 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 3 6 1968\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 26 4 1968\nEDUCAÇÃO\nSEGUNDA DISCUSSÃO\nRELATORA: DEP. MARIA PENA\nPUBLICAÇÃO: 26 4 1968\nEDUCAÇÃO\nTERCEIRA DISCUSSÃO\nRELATORA: DEP. MARIA PENA\nPUBLICAÇÃO: 24 5 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 1 6 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 12 6 1968."")",list(),list(),N,"list(id = 351, nome = ""DEPUTADO CÍCERO DUMONT"", partido = ""ARENA"")",NA,NULL,LEI 4824 1968 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4824/1968,LEI 4824 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,428,1967,DEPUTADO LÚCIO DE SOUZA CRUZ               ARENA,"ESTABELECE CRITÉRIO PARA MATRÍCULA NO CURSO PRÉ-PRIMÁRIO DO
INSTITUTO DE EDUCAÇÃO.",NA,"CRITÉRIOS, MATRÍCULA, CURSO PRÉ-PRIMÁRIO, ESTABELECIMENTO DE ENSINO,
INSTITUTO DE EDUCAÇÃO.",PROJETO VETADO TOTALMENTE,PVETO,PROPOSIÇÕES APROVADAS,MAPRV,1967-11-23,000150863,PL. 428 1967 - PROJETO DE LEI,323,ESTABELECIMENTO DE ENSINO,NA,NA,20130401,0922,vitoria,1967-11-21,"list(passo = 1, data = ""1967-11-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 24 11 1967\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 30 4 1968\nTERCEIRA DISCUSSÃO:\nAPROVAÇÃO: 20 5 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 27 5 1968\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 26 4 1968\nEDUCAÇÃO\nSEGUNDA DISCUSSÃO\nRELATORA: DEP. MARIA PENA\nPUBLICAÇÃO: 26 4 1968\nEDUCAÇÃO\nTERCEIRA DISCUSSÃO\nRELATORA: DEP. MARIA PENA\nPUBLICAÇÃO: 11 5 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 24 5 1968\nVETADO TOTALMENTE.\nPUBLICAÇÃO DAS RAZÕES DO VETO EM: 8 6 1968.\nVETO TOTAL MANTIDO EM 7 6 1968"")",list(),list(),N,"list(id = 323, nome = ""DEPUTADO LÚCIO DE SOUZA CRUZ"", partido = ""ARENA"")",NA,NULL,NA,NA,NA,NA,PRL 5315 1967,NA
Remissivo,PROJETO DE LEI,PL,427,1967,DEPUTADO JOSÉ RAIMUNDO                     MDB,"EXTINGUE A SECRETARIA DE ESTADO DO TRABALHO E AÇÃO SOCIAL E
CONTÉM OUTRAS PROVIDÊNCIAS.",NA,"NORMAS, EXTINÇÃO, SECRETARIA DE ESTADO DO TRABALHO E AÇÃO SOCIAL.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1967-11-23,000150864,PL. 427 1967 - PROJETO DE LEI,647,SECRETARIA DE ESTADO,ARQUIVO,19710131,20130401,0921,vitoria,1968-11-21,"list(passo = 1, data = ""1968-11-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 24 11 1967\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: NÃO CONSTA\nSERVIÇO PÚBLICO CIVIL\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. RONALDO CANEDO\nPUBLICAÇÃO: NÃO CONSTA\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 647, nome = ""DEPUTADO JOSÉ RAIMUNDO"", partido = ""MDB"")",NA,NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,426,1967,DEPUTADO LEOPOLDO PORTO                    ARENA,"DÁ A DENOMINAÇÃO DE ""DR. ADÉLIO DIAS MACIEL"" À UNIDADE SANITÁRIA DE
PATOS DE MINAS.",NA,"DENOMINAÇÃO, UNIDADE SANITÁRIA, MUNICÍPIO, PATOS DE MINAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-11-23,000150865,PL. 426 1967 - PROJETO DE LEI,1277,PRÓPRIO PÚBLICO,NA,NA,20120403,1032,rosanacf,1967-11-21,"list(passo = 1, data = ""1967-11-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 24 11 1967\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 20 3 1968\nTERCEIRA DISCUSSÃO:\nAPROVAÇÃO: 22 4 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 4 1968\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JORGE VARGAS\nPUBLICAÇÃO: 30 11 1967\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. AGOSTINHO CAMPOS NETO\nPUBLICAÇÃO: 30 3 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 30 4 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 14 5 1968."")",list(),list(),N,"list(id = 1277, nome = ""DEPUTADO LEOPOLDO PORTO"", partido = ""ARENA"")",NA,NULL,LEI 4757 1968 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4757/1968,LEI 4757 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,424,1967,DEPUTADO MILTON SALLES                     ARENA,"REVOGA O ARTIGO 3 DA LEI 4633, DE 8 11 1967 E MANTEM
O ART. 62 DA LEI 616, DE 11 9 1950. (MODIFICA CRITÉRIO DE
SUBSTITUIÇÃO DO PROCURADOR-GERAL DO ESTADO).",NA,"ALTERAÇÃO, LEI ESTADUAL, NORMAS, SUBSTITUIÇÃO, PROCURADOR-GERAL DO
ESTADO.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1967-11-21,000150866,PL. 424 1967 - PROJETO DE LEI,382,MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS (MPMG),ARQUIVO,19710131,20130409,1312,moreka,1967-11-17,"list(passo = 1, data = ""1967-11-17"", local = ""PLENÁRIO"", historico = ""PLENÁRIO\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 24 11 1967\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 382, nome = ""DEPUTADO MILTON SALLES"", partido = ""ARENA"")",NA,NULL,NA,"LEI 4633 1967 - LEI ORDINÁRIA
LEI 616 1950 - LEI ORDINÁRIA",NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,423,1967,DEPUTADO NAVARRO VIEIRA                    ARENA,"DECLARA DE UTILIDADE PÚBLICA A CAIXA ESCOLAR ""AMALIA ENGEL"" DO GRUPO
ESCOLAR ""SAMUEL ENGEL"", DE ALFENAS.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ALFENAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-11-21,000150867,PL. 423 1967 - PROJETO DE LEI,342,UTILIDADE PÚBLICA,NA,NA,20120305,1520,rosanacf,1967-11-17,"list(passo = 1, data = ""1967-11-17"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 3 4 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 18 4 1968\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JAIRO MAGALHÃES\nPUBLICAÇÃO: 1 12 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 20 4 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 1 5 1968."")",list(),list(),N,"list(id = 342, nome = ""DEPUTADO NAVARRO VIEIRA"", partido = ""ARENA"")",DELIBERAÇÃO DE PLENÁRIO,NULL,LEI 4728 1968 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4728/1968,LEI 4728 1968 - LEI ORDINÁRIA,NA,NA
